release_id,cover_url
7202240,https://i.discogs.com/ExlH8lZKuUotyXtiAkFTZ7NXaFw7pW3wpVpFKX7R8FM/rs:fit/g:sm/q:90/h:600/w:579/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyMDIy/NDAtMTQzNjA0MjI1/Mi0yOTY5LmpwZWc.jpeg
6233476,https://i.discogs.com/UG6V91xPpTvhR6JWAjjDh9tvZjVTXqh5biIuddZf0l0/rs:fit/g:sm/q:90/h:509/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyMzM0/NzYtMTcwNDkzMDk3/NC0xMTAxLmpwZWc.jpeg
228116,https://i.discogs.com/CGrqOg0JlSV4aolP1xXJRb0oH1t6sP5argNuD7LAyJo/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODEx/Ni0xNDU4NjY3NTQ3/LTQxNjIuanBlZw.jpeg
8604658,https://i.discogs.com/jlzKg0zWlB-_5kKOuDt69DTw4Xbgkg4_pSGbIwonpEA/rs:fit/g:sm/q:90/h:480/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MDQ2/NTgtMTQ2NDk2Mzk1/OS04OTE5LmpwZWc.jpeg
140317,https://i.discogs.com/Wi6hDSeGP7uSIA8FzB2L-AN476aESgiHIfuffnjeilY/rs:fit/g:sm/q:90/h:457/w:450/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDMx/Ny0wMDEuanBn.jpeg
636280,https://i.discogs.com/oeYhvhfId64BmU0uqOkEnxtKQ4GE0UhqrUDVLbGbSW8/rs:fit/g:sm/q:90/h:534/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzNjI4/MC0xNDk1NjEwMzM3/LTczMDcuanBlZw.jpeg
557095,https://i.discogs.com/U3tNfkO72SXWUbpUhU7cEvMVcAlgDtFJpLUol9PDo6w/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1NzA5/NS0xMjAyMjIzMzUw/LmpwZWc.jpeg
29017615,https://i.discogs.com/6fP1r62g8HpIGBGJI_6Aq-3bfVP_7qRzvdplJKat5fY/rs:fit/g:sm/q:90/h:586/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MDE3/NjE1LTE3MDEwMDcz/OTgtNzY1My5qcGVn.jpeg
1208540,https://i.discogs.com/AvzrQhmm5GpojtcplTV3B4nbpS8hicWTJROvMK_42ps/rs:fit/g:sm/q:90/h:526/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDg1/NDAtMTU5OTk3Nzg2/Ni0yNDc1LmpwZWc.jpeg
1002570,https://i.discogs.com/PfVWsukA__r7ZGBsn6yUiK30r0ZYXuXWAsplcjg3zpQ/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDI1/NzAtMTE4Mjg5MjYz/NC5qcGVn.jpeg
4580584,https://i.discogs.com/x-jL5NB3lF7JlNUiSBHtXfvLy_niiZxVNCg2LA4ZVo0/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1ODA1/ODQtMTM2ODk5NDk5/MS03Nzg5LmpwZWc.jpeg
9751467,https://i.discogs.com/Z4zoUuXYQuk5hJbM7AuQ6xjtD4VZwdV0OqMQ-wEaV5A/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk3NTE0/NjctMTQ4NTc5NTAy/My0yODE5LmpwZWc.jpeg
3035288,https://i.discogs.com/R34cRHz0FtOHd7RDgn6MM3Oh9Xeu06ez0a6Xn_zmQ_Q/rs:fit/g:sm/q:90/h:587/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwMzUy/ODgtMTMxNzEyODM1/MC5qcGVn.jpeg
3754718,https://i.discogs.com/TLa0YliMytAxvKpLh8yUx39wCNkAvGdIgNykkWVgcr4/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3NTQ3/MTgtMTQyODkxNjI2/OC0yOTQ4LmpwZWc.jpeg
163255,https://i.discogs.com/18sVPn_nnYl1-owjCqbkXPC-k0PLaukoo7E-xBYq3NQ/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MzI1/NS0xNTA3NDk1NTkw/LTU4NzEuanBlZw.jpeg
304702,https://i.discogs.com/VM7eiqODuHLzlVyzWxNCObb7P3-Klw8qy2fQyBfwx4s/rs:fit/g:sm/q:90/h:463/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNDcw/Mi0xMjU4MDY0ODEw/LmpwZWc.jpeg
863659,https://i.discogs.com/eVcjCSTvbRP18gnUWAlPlrnJcJSwQUoiu9pvud2fCcc/rs:fit/g:sm/q:90/h:586/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzY1/OS0xNTMyNzMxNjkw/LTk5MjcuanBlZw.jpeg
5858148,https://i.discogs.com/R26n2lQRDNnJ8LU3YnnIE16JPo-E7fOzBCh05r25VoY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU4NTgx/NDgtMTcwODgwNDg0/Mi0zOTE2LmpwZWc.jpeg
2234471,https://i.discogs.com/bH9oP0O3Ne1iekH4M0eddcjAzgIfBgpa2xEjsWAnMbQ/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzQ0/NzEtMTU5OTM4ODM4/Ni04MjM0LmpwZWc.jpeg
1125672,https://i.discogs.com/hOdHl4IzLkWpiUc0k1j3SJMHnHBXAepLnljOgxWE5_Y/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMjU2/NzItMTU0NzA2NDY5/MS05MzM2LmpwZWc.jpeg
1183423,https://i.discogs.com/EAy-xe7woaFrS_N1n9K7HKQuF_O6jc8pEBkS6XvPPkM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODM0/MjMtMTU4MDQxNTU5/Ny04NzU5LmpwZWc.jpeg
7265773,https://i.discogs.com/gSDtO7PgRGk1fIvKz3QUZwpMbE0P8J5XblTKMlq7DA0/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyNjU3/NzMtMTQzNzU1Mzc2/MC04NzI3LmpwZWc.jpeg
15193896,https://i.discogs.com/ESY9gWV4QOJGs8kZq3oGjgtHP5AgOvdLIfXaoay0nEk/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MTkz/ODk2LTE1ODc5MTg4/NTYtNjM0MS5qcGVn.jpeg
261395,https://i.discogs.com/oDPMka-n0Y6gq069vgEhMpFQe-L6lx8ulch9pWv7WL4/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2MTM5/NS0xMzcyNzE4NDQx/LTQ1NTcuanBlZw.jpeg
1598860,https://i.discogs.com/fPlhABQu1JGv6m7sBU8dWrZNhESy226K29Z3UU65A0g/rs:fit/g:sm/q:90/h:466/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1OTg4/NjAtMTQzMTY5NTc1/NS0xMjYxLnBuZw.jpeg
5589596,https://i.discogs.com/VY7IDiEEpS0mobF4Lvm-9NqvtceDWzrjAoQ4p-NIZ-I/rs:fit/g:sm/q:90/h:528/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1ODk1/OTYtMTM5NzM5NDE2/NC05NTY2LmpwZWc.jpeg
10388273,https://i.discogs.com/uV-Je2o5RHd6zD61hyBhBKr68NtVso3PFDqeCo573gQ/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMzg4/MjczLTE0OTY0ODU1/MzAtODQ3OS5qcGVn.jpeg
7544413,https://i.discogs.com/paMgztYHk5RRIdK4jtgWxz2VNPv1lsusOYSVA_IpwFk/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDQ0/MTMtMTQ0MzY5MzM0/My01NDU4LmpwZWc.jpeg
4381743,https://i.discogs.com/jSz1E6o0NJ7dKyra7r24Rl__j22A2LjmD5QMnNH17Yo/rs:fit/g:sm/q:90/h:589/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQzODE3/NDMtMTQ3MjcyNjAz/My02MTQ4LmpwZWc.jpeg
23536208,https://i.discogs.com/uKzAu4-BKAglRdgSjGcAPtwZ3l99S9piY6kS321Nowc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNTM2/MjA4LTE2NTQ5MzMz/NzQtMTk3OC5qcGVn.jpeg
6115039,https://i.discogs.com/VSONeQOEl3TUHnqHpNl-7t3FJNsXUnJhiL1hlMgeN7g/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxMTUw/MzktMTQyNTY1MDUx/My0xNTkyLmpwZWc.jpeg
6409882,https://i.discogs.com/knb6wBS87d-rVw6iewiKrj3gKXMThN-wxi_4QKOQzj8/rs:fit/g:sm/q:90/h:587/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0MDk4/ODItMTQxODUxNjEy/MS0zNzM4LmpwZWc.jpeg
20249389,https://i.discogs.com/ThvU6SBVNUgv5CJR_drtJpwuAsFwHHI67PSYGWoeheY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMjQ5/Mzg5LTE2MzE3Njgz/MzMtMTczNC5qcGVn.jpeg
357019,https://i.discogs.com/0X-gAGcnL9kjyRO0wak8TLJtP4XZ31rLMu4KwJqfb9g/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1NzAx/OS0xNjMyNzEwMjg3/LTU2ODMuanBlZw.jpeg
738197,https://i.discogs.com/a34HtZFfNQSPRcvSR__LktU8umvjG3w9qfyERL4T9Uc/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTczODE5/Ny0xMzU5NTk3MjAz/LTgxOTEuanBlZw.jpeg
389712,https://i.discogs.com/F8Kx4-uEJcMB0l0LUrgefOPJf9-rYUmT4EjJfi9VbjI/rs:fit/g:sm/q:90/h:598/w:581/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4OTcx/Mi0xMjcyNDQ1MDY1/LmpwZWc.jpeg
8876483,https://i.discogs.com/xKtTUv-jExdFBPZO65WdHpRdbaTF7MT-JszOKVpf2wI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4NzY0/ODMtMTQ3MTEyMTU3/NS05MzYzLmpwZWc.jpeg
4224718,https://i.discogs.com/cpK-xjp-9uSxEzUGloj17t9XtFn5zHqXI9iuKtnb0Ww/rs:fit/g:sm/q:90/h:450/w:450/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMjQ3/MTgtMTM1OTAzNDg1/MS00OTQzLmpwZWc.jpeg
11201528,https://i.discogs.com/CTRFAH1TcuZulHG2ON3RcfOFlW4cFmX41FZptSXlC6Q/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMjAx/NTI4LTE1MTI2NzU2/NjEtOTMyNi5qcGVn.jpeg
946473,https://i.discogs.com/Ygcfe9H5mPXoVG4JovAAYYH7SwKhWPzJxtUG5Y9c1Ns/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NjQ3/My0xMTgzNDQ4Nzky/LmpwZWc.jpeg
1435956,https://i.discogs.com/3r2N1HFzxnQcxZ39SFvEp3zyicmvrN1y8m3tSt5qqUY/rs:fit/g:sm/q:90/h:531/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MzU5/NTYtMTY2MTE2ODUw/My03OTQyLmpwZWc.jpeg
737670,https://i.discogs.com/fwMXNievhAElGSN4HU1Pf_DA18uR3q3LGTgvSWZEF-E/rs:fit/g:sm/q:90/h:526/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTczNzY3/MC0xNjY1MjIyMDcx/LTgwMDYuanBlZw.jpeg
639736,https://i.discogs.com/soylMe8-fN8rZ0BAxtIS0AIrMwPkVUy--xWRioBUTAY/rs:fit/g:sm/q:90/h:531/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzOTcz/Ni0xNDc1MTkzMTcy/LTI1NDMuanBlZw.jpeg
6632774,https://i.discogs.com/UNPxrropMv4xD65U9TRP5Jr9sD1KGNNhuvOmLfnaaaA/rs:fit/g:sm/q:90/h:589/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2MzI3/NzQtMTYwMzI0MzQz/NC0zNDU2LmpwZWc.jpeg
9903969,https://i.discogs.com/rnyvu4oWPHIw0kZSc-5-0p72v7i7bSzFvzwyepXBSts/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5MDM5/NjktMTQ4ODI2Njgy/NC04MjQ2LmpwZWc.jpeg
1387604,https://i.discogs.com/bytgGzPW3BdnBSbtwJkINBbH6cNYtpM3qdguzveteOY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzODc2/MDQtMTcwNDQ1MzI1/Ni05OTA5LmpwZWc.jpeg
429601,https://i.discogs.com/_ojj6GoSUbp5fRD65c7MSmVzxhKNO_NfUiSBddpB6SE/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyOTYw/MS0xMjQxNzkzMDA4/LmpwZWc.jpeg
308295,https://i.discogs.com/h-jcDnuXxPdwotMZoMS28BZwn_c9ZkSNaypb6EwejWw/rs:fit/g:sm/q:90/h:527/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwODI5/NS0xNTk3MzE2MjY5/LTM2NjkuanBlZw.jpeg
2412775,https://i.discogs.com/nRhto_AwJV0E_XUcfE-1tnSEJwoNuEBbeAEBkjJl4q4/rs:fit/g:sm/q:90/h:468/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MTI3/NzUtMTM2Njk5NjY0/Ni05MTMyLmpwZWc.jpeg
9165625,https://i.discogs.com/MBWA2kbrIZJRHmxvJfk3Nar3MsyFuhXe9-yXGflvh54/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxNjU2/MjUtMTQ3NTkzMTg3/OS05MzUzLmpwZWc.jpeg
14947946,https://i.discogs.com/mI1BzKiElBAyS4y9M7oBQm3nNz87fPYUfDEWojOz4KM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0OTQ3/OTQ2LTE1ODQ2NDgw/MDAtOTc5Ni5qcGVn.jpeg
14124923,https://i.discogs.com/684PbFj7kwpNZxsb_Tk4YLQFzX6ctNknReUWhMMrNSc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MTI0/OTIzLTE1NjgzMDcw/MjctNDM4OC5qcGVn.jpeg
9196313,https://i.discogs.com/Q7-ShgPOgxLC1sdrm4bOPMnm9WUxTQlwtZohQSPzZFw/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxOTYz/MTMtMTQ3NjQ3NzAx/Ny04ODY2LnBuZw.jpeg
7272439,https://i.discogs.com/NVc_Z4n-0wzOlLwU8trSKEPjk8FR8K3L_ZEIJIbEip8/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyNzI0/MzktMTQzNzcyODAy/MS02NTY0LmpwZWc.jpeg
7116089,https://i.discogs.com/CxrWjgMM2pT_rq9cDn4m7foRN-80gs094E7dE8Eg4zs/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcxMTYw/ODktMTQzNDA2MDcw/Ni0xODc3LmpwZWc.jpeg
2382344,https://i.discogs.com/YzBsGj-bKv1oOVPpwMVykCYaHC5V8j0unYEuDHp2A2M/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODIz/NDQtMTU5MDkwOTU1/Ny0yNTMzLmpwZWc.jpeg
358774,https://i.discogs.com/umoN5ixi4PXE6qLu_kfcbZq77jbOZIs8pScfl0zlx_k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1ODc3/NC0xNjM5NjgwODc5/LTc4NjEuanBlZw.jpeg
361017,https://i.discogs.com/AEEL9-ezhXR0nsTedyg2sBj35xBrTJg_hbElfrOqKPQ/rs:fit/g:sm/q:90/h:140/w:140/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2MTAx/Ny0xMTA1MTE4MTQ2/LmpwZw.jpeg
1621806,https://i.discogs.com/zKeEO9NNZDSUUaWB5kOLUCCfBhPA1CjqVQ49bnjuz6E/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MjE4/MDYtMTUwMjk1MzEx/Ni03MzY2LmpwZWc.jpeg
830426,https://i.discogs.com/jQ6hYzG5q_S1rN8Oyv2x1xzfUxcWYpYqAHuYUWvnKxQ/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzMDQy/Ni0xNjI2NDUwMTEx/LTU3MjAuanBlZw.jpeg
1777946,https://i.discogs.com/-zeTuEJywq2_LLc7g3dpZu96SVVY84y4Lmpb6wGlsMQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3Nzc5/NDYtMTUzNjU5Nzk3/NC05Nzc5LmpwZWc.jpeg
440380,https://i.discogs.com/jFW2pyWbl4EchwZvoJ9u6e7L_jWVu-qPYaFQY4LKVGo/rs:fit/g:sm/q:90/h:296/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MDM4/MC0xMTE0OTMyNTQ0/LmpwZw.jpeg
1195970,https://i.discogs.com/1MzIOSTludR3Ct4aX415449mdaRsZs6bTy8_o14H14w/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExOTU5/NzAtMTE5OTk1MDk4/MC5qcGVn.jpeg
393434,https://i.discogs.com/RCj9eMi--dfSCp3u5Xfs1QWykwQ2u-XoRoW_Yyvn5UE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5MzQz/NC0xMTgxNjU4NTgy/LmpwZWc.jpeg
13557238,https://i.discogs.com/3ifjHjgZ-rOLEylNJq1I0mKNFthO5IZpk6mFmyEIgFo/rs:fit/g:sm/q:90/h:600/w:593/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNTU3/MjM4LTE1NTY0NjM1/NzAtNzgwNy5qcGVn.jpeg
1233907,https://i.discogs.com/dKVT1wbT_XLSroBKGHhNQJCcHvVlx0zm4MD9uEjvetU/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMzM5/MDctMTIwMjU3MDMz/My5qcGVn.jpeg
532882,https://i.discogs.com/3AIMpfk2hXew2T72u2QOAXMGPx3VFVK0Q_UVAQWo4cI/rs:fit/g:sm/q:90/h:325/w:327/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUzMjg4/Mi0xMTI5NjI4ODIx/LmpwZWc.jpeg
619979,https://i.discogs.com/Pi01xTjiE0tS42L84oHGeN19hzW9PgYAAM890_vDzrA/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxOTk3/OS0xMzg2MDk1NzQ5/LTQ2MjYuanBlZw.jpeg
3367731,https://i.discogs.com/9Qz7_yI4CxcbK_5iq_3qjJeleoZnrd4SYBNYFSS_8RE/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzNjc3/MzEtMTMyNzg3NjIw/Ni5qcGVn.jpeg
51775,https://i.discogs.com/41HtO6tYVXClOCls_5L3V0GDEW6MAl_UJP7yDscN3Wc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxNzc1/LTE0OTU1NTcyMjYt/NDQwMy5qcGVn.jpeg
51865,https://i.discogs.com/gdNGxUAiFPTfRmLRNNx-K7f8TY5wyrHyNF0ctOjaOhw/rs:fit/g:sm/q:90/h:523/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxODY1/LTE2Mjc4NDIyMjMt/NzIyNy5qcGVn.jpeg
10142620,https://i.discogs.com/sY-0gj_g8dmWO99TXDU_ngQQzaCHtU60OKwQFt_kqZ4/rs:fit/g:sm/q:90/h:538/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTQy/NjIwLTE0OTIzNjg1/MzAtODc4My5qcGVn.jpeg
1434838,https://i.discogs.com/pwNh819zcdmPJx2alk7qFBRzlbUaBqdSfz2Tl3vjYO4/rs:fit/g:sm/q:90/h:589/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MzQ4/MzgtMTIxOTUwNDgw/MS5qcGVn.jpeg
159627,https://i.discogs.com/eLSF947FTFM2yRexrZmsR9CxwABp8flxjcPaiUGxV_k/rs:fit/g:sm/q:90/h:494/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1OTYy/Ny0xMzk3MTQ2NjIy/LTMxNjUuanBlZw.jpeg
248249,https://i.discogs.com/WTY2V7-P9OYWwsCzLcazpKfwevPWhf1Z8HMRM6_Iv5Y/rs:fit/g:sm/q:90/h:399/w:452/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0ODI0/OS0xMTE1OTY5NDk4/LmpwZw.jpeg
5115862,https://i.discogs.com/1C40FA6jx8v9mJjbG3ZCkXNkvw6STurVIpUGmGc4INM/rs:fit/g:sm/q:90/h:523/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxMTU4/NjItMTQ0NDc0NzI4/NC0yNzAxLmpwZWc.jpeg
104580,https://i.discogs.com/W_HYqtk-ym7XgbyS6b6aThJKfiSGQwlKG-MQ9QBeuCA/rs:fit/g:sm/q:90/h:473/w:541/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDU4/MC0xMzYxMjYzOTg2/LTUzODEuanBlZw.jpeg
6720909,https://i.discogs.com/Cmi-YruSa2hw-IPROthpBE2UWx1VteluH8ZbcVXMAcI/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3MjA5/MDktMTU1OTkzMDM1/MS04MDA0LmpwZWc.jpeg
32929140,https://i.discogs.com/f5woLJxeFkXDWTApQ7grl_uFXE3-13K9VK11CQasBZo/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyOTI5/MTQwLTE3Mzc2NTM1/NDItNzQ0Ny5qcGVn.jpeg
436576,https://i.discogs.com/EJX4HFlGGT_5kwJ_lBLYgS3ypXx7Snz-lAvG_PoNpZc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQzNjU3/Ni0xNjI1ODY3NTAy/LTE2NjEuanBlZw.jpeg
3206601,https://i.discogs.com/N7D2tYdCqJgrZ6SMFqdhlIpZm_lBXa83F19ntnpEg3Q/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMDY2/MDEtMTMyMDQ4ODE3/NC5qcGVn.jpeg
255064,https://i.discogs.com/yl0B6tY8pbPGJP4a64dN_Ria7UyMkssERjBVo004oJg/rs:fit/g:sm/q:90/h:464/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NTA2/NC0xMTYyMDY1NzY4/LmpwZWc.jpeg
7608986,https://i.discogs.com/PjXliErbbUyH_dAKktur6IAwagbQmMgIRRO3B4tns_0/rs:fit/g:sm/q:90/h:463/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2MDg5/ODYtMTQ0NTA3NzI0/Ni02MTIwLnBuZw.jpeg
15260352,https://i.discogs.com/sHbOPaJ5f69CzhBOTj3MT1AKd4P6cBJ7kzUp985F8Bk/rs:fit/g:sm/q:90/h:600/w:528/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MjYw/MzUyLTE1ODg4Mzcw/ODItMjk2NC5qcGVn.jpeg
